,date,open,high,low,close,volume,market cap,unix
629,Apr-27-2017,62.1677,70.8465,62.1332,70.549,312184163.8,5977545371,1493222400
630,Apr-28-2017,70.1592,71.9049,66.7789,68.5341,205516767.4,6445962480,1493308800
631,Apr-29-2017,68.3769,78.9826,68.3477,78.9826,145038395.8,6556429665,1493395200
632,Apr-30-2017,79.0212,82.5239,73.0866,76.3821,338905571.4,7263418167,1493481600
633,May-01-2017,76.297,79.3533,74.3768,77.5702,293542420.1,7120431979,1493568000
634,May-02-2017,77.2638,80.0953,75.7634,79.6403,163972569.4,7125766736,1493654400
635,May-03-2017,79.7182,97.5619,79.4311,96.8837,221560329.9,7934553250,1493740800
636,May-04-2017,96.9814,103.233,92.2204,94.3518,398859547,8899053995,1493827200
637,May-05-2017,94.3985,97.8759,90.9501,97.8759,231372236.1,8682354424,1493913600
638,May-06-2017,97.8135,98.2391,89.8664,93.8639,139018395.8,8799618686,1494000000
639,May-07-2017,94.0073,95.1369,89.5146,91.6718,241548230,8436902654,1494086400
640,May-08-2017,91.4204,93.0567,80.3899,90.4116,285297336.8,8145852650,1494172800
641,May-09-2017,91.1629,92.8469,85.2863,89.3832,220714274.3,8171595741,1494259200
642,May-10-2017,89.5249,102.548,88.4759,89.9354,140974836.8,8279123788,1494345600
643,May-11-2017,89.8797,93.1231,88.7602,88.7962,139106860.6,8298940364,1494432000
644,May-12-2017,88.6554,93.8123,86.6602,90.9569,126206415.6,8232137727,1494518400
645,May-13-2017,90.8354,91.2483,89.606,90.7882,68456439.58,8297814635,1494604800
646,May-14-2017,90.7865,95.4305,86.8292,92.3178,116046102.8,8480736524,1494691200
647,May-15-2017,92.4149,93.5551,89.1176,89.3975,164450197.9,8385267551,1494777600
648,May-16-2017,89.438,91.2692,84.43,89.8914,183089569.4,8187745055,1494864000
649,May-17-2017,89.8604,97.3686,89.8404,96.8425,179284749.1,8626066708,1494950400
650,May-18-2017,96.9063,133.562,96.9063,129.979,389308225.7,10527068022,1495036800
651,May-19-2017,129.527,133.641,124.702,126.746,507954166.7,11830459110,1495123200
652,May-20-2017,126.521,159.026,125.889,159.026,366534208.3,12840052703,1495209600
653,May-21-2017,157.937,201.746,152.474,173.505,1007981537,16460311716,1495296000
654,May-22-2017,174.261,183.549,169.932,181.694,858118027.8,15935956575,1495382400
655,May-23-2017,181.952,228.374,181.952,189.826,595174927.1,18326681202,1495468800
656,May-24-2017,190.046,210.984,170.507,175.842,748557840.4,17935788801,1495555200
657,May-25-2017,174.446,193.688,150.278,161.474,859257618.1,16521567549,1495641600
658,May-26-2017,160.403,166.952,120.443,156.552,1038639003,13826862217,1495728000
659,May-27-2017,157.758,179.935,157.604,170.476,985611194.4,15652801453,1495814400
660,May-28-2017,170.511,197.126,164.53,193.724,560752296.2,16327812603,1495900800
661,May-29-2017,194.909,233.71,189.293,232.256,1153165927,19299802199,1495987200
662,May-30-2017,231.911,236.965,215.568,231.277,1574107604,21048771439,1496073600
663,May-31-2017,230.669,236.221,214.48,221.437,976939655.1,20905882148,1496160000
664,Jun-01-2017,222.239,229.411,219.584,223.835,629737576.4,20699550489,1496246400
665,Jun-02-2017,223.775,225.973,219.419,224.265,439662666.7,20504691291,1496332800
666,Jun-03-2017,224.376,250.41,223.981,245.498,594325562.5,22017496292,1496419200
667,Jun-04-2017,245.332,249.469,243.049,248.723,584848811.8,22763474435,1496505600
668,Jun-05-2017,248.464,267.514,246.839,264.732,608830597.2,23737272236,1496592000
669,Jun-06-2017,264.466,264.674,254.04,258.894,558103857.1,24111366449,1496678400
670,Jun-07-2017,258.071,262.252,253.975,261.948,453768125.4,23891594468,1496764800
671,Jun-08-2017,261.666,282.761,261.666,282.621,397973500,24797677407,1496851200
672,Jun-09-2017,281.737,350.261,281.737,336.733,944314878.5,27979456932,1496937600
673,Jun-10-2017,337.668,353.011,318.171,339.973,1825628854,31713759502,1497024000
