,long_term_period,bb_period,multiple,atr_period,win_rate,equity,risk/reward
275,50.0,8.0,1.3000000000000003,14.0,0.5964912280701754,1.630345457074051,1.6720433614659154
276,50.0,8.0,1.3000000000000003,16.0,0.5964912280701754,1.6243011609973754,1.6803840079208987
277,50.0,8.0,1.3000000000000003,18.0,0.5964912280701754,1.6235051696336604,1.674682387644205
278,50.0,8.0,1.3000000000000003,20.0,0.5964912280701754,1.6196898681012126,1.6739804976489638
333,50.0,9.0,1.0,4.0,0.6285714285714286,1.757854514782223,1.5527226862337544
334,50.0,9.0,1.0,6.0,0.6111111111111112,1.7422244752542062,1.5829913746327724
335,50.0,9.0,1.0,8.0,0.6111111111111112,1.736425252621936,1.567845693997267
336,50.0,9.0,1.0,10.0,0.6197183098591549,1.733510573543235,1.5120546015089686
337,50.0,9.0,1.0,12.0,0.6197183098591549,1.7329371627578822,1.506794964083179
342,50.0,9.0,1.1,4.0,0.576271186440678,1.5200540327027607,1.6149385330622605
343,50.0,9.0,1.1,6.0,0.576271186440678,1.5471192706078791,1.6179845118422609
344,50.0,9.0,1.1,8.0,0.576271186440678,1.5331499685925762,1.6040952878273653
346,50.0,9.0,1.1,12.0,0.576271186440678,1.5172967548205951,1.5748681701058584
347,50.0,9.0,1.1,14.0,0.5862068965517241,1.5521321269574906,1.5579538974223752
348,50.0,9.0,1.1,16.0,0.5862068965517241,1.553083925660755,1.5489347622339582
349,50.0,9.0,1.1,18.0,0.5862068965517241,1.5545912003876932,1.5381710654457232
1521,60.0,6.0,1.4000000000000004,4.0,0.6567164179104478,1.7553670246651762,1.5859795162661023
1522,60.0,6.0,1.4000000000000004,6.0,0.6231884057971014,1.6923346177458656,1.669182546281265
1523,60.0,6.0,1.4000000000000004,8.0,0.6470588235294118,1.71130294437847,1.5382416330736077
1524,60.0,6.0,1.4000000000000004,10.0,0.6376811594202898,1.6920790809938278,1.5122682625938686
1525,60.0,6.0,1.4000000000000004,12.0,0.6470588235294118,1.711871780093196,1.5062925466984376
1593,60.0,7.0,1.3000000000000003,4.0,0.6515151515151515,1.7697888893341485,1.506661191182444
1594,60.0,7.0,1.3000000000000003,6.0,0.6119402985074627,1.6600445295882775,1.6054814313058299
1595,60.0,7.0,1.3000000000000003,8.0,0.6461538461538462,1.7058297373471767,1.5118480178781815
1602,60.0,7.0,1.4000000000000004,4.0,0.6181818181818182,1.6296410901205685,1.7636464247501964
1603,60.0,7.0,1.4000000000000004,6.0,0.5714285714285714,1.5101829331176924,1.8944148901778837
1604,60.0,7.0,1.4000000000000004,8.0,0.6,1.5268774379645793,1.7744792976700823
1605,60.0,7.0,1.4000000000000004,10.0,0.5964912280701754,1.572274671332656,1.7309680657104853
1606,60.0,7.0,1.4000000000000004,12.0,0.6071428571428571,1.591681775818456,1.7289875639197574
1607,60.0,7.0,1.4000000000000004,14.0,0.6071428571428571,1.588899565611693,1.695910549466047
1608,60.0,7.0,1.4000000000000004,16.0,0.6,1.5147135368522058,1.6815837338533612
1609,60.0,7.0,1.4000000000000004,18.0,0.6,1.510677185898485,1.701899008802366
1610,60.0,7.0,1.4000000000000004,20.0,0.6,1.5148066431682383,1.7082138017472337
1674,60.0,8.0,1.2000000000000002,4.0,0.6029411764705882,1.7664581058314688,1.6068395295117441
1675,60.0,8.0,1.2000000000000002,6.0,0.5942028985507246,1.778560350997565,1.658985098793726
1676,60.0,8.0,1.2000000000000002,8.0,0.5942028985507246,1.7733785848167336,1.6570412555386642
1677,60.0,8.0,1.2000000000000002,10.0,0.5942028985507246,1.7170404088138955,1.5903369506474148
1678,60.0,8.0,1.2000000000000002,12.0,0.6029411764705882,1.7558154341230472,1.5741669286855056
1679,60.0,8.0,1.2000000000000002,14.0,0.6212121212121212,1.7831925160317348,1.5319836247961467
1680,60.0,8.0,1.2000000000000002,16.0,0.6212121212121212,1.778347959567924,1.5417281864175774
1681,60.0,8.0,1.2000000000000002,18.0,0.6212121212121212,1.7783496695007899,1.5324620444059063
1682,60.0,8.0,1.2000000000000002,20.0,0.6363636363636364,1.8351337674261796,1.5080027895967807
1683,60.0,8.0,1.3000000000000003,4.0,0.5901639344262295,1.7300852626186678,1.7588864536043258
1684,60.0,8.0,1.3000000000000003,6.0,0.5737704918032787,1.656011133143859,1.8238218803270903
1685,60.0,8.0,1.3000000000000003,8.0,0.5737704918032787,1.6528234188047424,1.818620012738249
1686,60.0,8.0,1.3000000000000003,10.0,0.5901639344262295,1.7035637850953929,1.7196673674459866
1687,60.0,8.0,1.3000000000000003,12.0,0.5901639344262295,1.7043976152795721,1.7057326005055418
1688,60.0,8.0,1.3000000000000003,14.0,0.6,1.7038025306427462,1.660820444226903
1689,60.0,8.0,1.3000000000000003,16.0,0.5932203389830508,1.6276765574721952,1.6765781404570717
1690,60.0,8.0,1.3000000000000003,18.0,0.5932203389830508,1.6310941722241812,1.670601061647105
1691,60.0,8.0,1.3000000000000003,20.0,0.5932203389830508,1.6342874673921832,1.670739674059555
1692,60.0,8.0,1.4000000000000004,4.0,0.56,1.5443484191638917,1.857600712462489
1746,60.0,9.0,1.0,4.0,0.6285714285714286,1.775560277911988,1.544973243456814
1747,60.0,9.0,1.0,6.0,0.6027397260273972,1.725521423089386,1.5935214898051455
1748,60.0,9.0,1.0,8.0,0.6027397260273972,1.7351623423130447,1.5724259034028398
1749,60.0,9.0,1.0,10.0,0.6111111111111112,1.7337463164514921,1.506242479834327
1750,60.0,9.0,1.0,12.0,0.6111111111111112,1.7370540315608143,1.5031716676764637
