,date,open,high,low,close,volume,market cap,unix
42,Sep-15-2013,0.00649609,0.00708014,0.00624423,0.00705616,0.0,52671283.32862191,1379174400000
43,Sep-16-2013,0.00708598,0.0096582,0.0070584,0.00961293,0.0,67115704.74394463,1379260800000
44,Sep-17-2013,0.00961658,0.010871,0.00959508,0.0107819,0.0,79325497.02422145,1379347200000
45,Sep-18-2013,0.0107737,0.0111506,0.0107737,0.0109578,0.0,85941961.20209059,1379433600000
46,Sep-19-2013,0.010962,0.0111421,0.0100844,0.0101131,0.0,82077024.86458333,1379520000000
47,Sep-20-2013,0.0101059,0.0101228,0.00964259,0.00970027,0.0,76565207.8576389,1379606400000
48,Sep-21-2013,0.00973376,0.0105516,0.00968946,0.0104061,0.0,78917155.98606272,1379692800000
49,Sep-22-2013,0.0103948,0.0106983,0.00999472,0.0100077,0.0,80329523.6851211,1379779200000
50,Sep-23-2013,0.0100157,0.0104667,0.0100087,0.0104484,0.0,79788115.0173611,1379865600000
51,Sep-24-2013,0.0104591,0.0107281,0.0104329,0.0104329,0.0,82493088.63194445,1379952000000
52,Sep-25-2013,0.0104321,0.0120936,0.0104321,0.0117134,0.0,87857753.35640138,1380038400000
53,Sep-26-2013,0.0117645,0.0146745,0.0117645,0.014566,0.0,107131523.89166668,1380124800000
54,Sep-27-2013,0.0149664,0.0149664,0.0137808,0.0138352,0.0,110567807.84146342,1380211200000
55,Sep-28-2013,0.013847,0.0142535,0.0128565,0.0128678,0.0,108031991.75609756,1380297600000
56,Sep-29-2013,0.01285,0.01285,0.010543,0.0109323,0.0,86664780.99303135,1380384000000
57,Sep-30-2013,0.010906,0.0124472,0.0105172,0.0105287,0.0,89166357.89930555,1380470400000
58,Oct-01-2013,0.0105184,0.0105184,0.00714587,0.00786227,0.0,70856717.20996441,1380556800000
59,Oct-02-2013,0.00777873,0.00911169,0.00770687,0.00911169,0.0,66541312.42083333,1380643200000
60,Oct-03-2013,0.00892159,0.0100125,0.00892159,0.00987314,0.0,74540263.6736111,1380729600000
61,Oct-04-2013,0.00967559,0.00975,0.00911979,0.00948799,0.0,72595744.6701389,1380816000000
62,Oct-05-2013,0.00947396,0.0105991,0.00947396,0.00981907,0.0,78865047.73519164,1380902400000
63,Oct-06-2013,0.00966856,0.00966856,0.00919736,0.00923957,0.0,73176513.58536585,1380988800000
64,Oct-07-2013,0.00922502,0.00974898,0.00911357,0.00945069,0.0,74941871.89473684,1381075200000
65,Oct-08-2013,0.00943944,0.00974683,0.00939134,0.00966313,0.0,74654553.35314685,1381161600000
66,Oct-09-2013,0.00966165,0.0101148,0.00962156,0.00986067,0.0,77170633.0,1381248000000
67,Oct-10-2013,0.00988365,0.00989251,0.00891663,0.00897008,0.0,72049150.09722222,1381334400000
68,Oct-11-2013,0.00891182,0.00940773,0.00848472,0.00938205,0.0,69392929.2013889,1381420800000
69,Oct-12-2013,0.00938205,0.00940981,0.00818383,0.00841167,0.0,69068119.31358884,1381507200000
70,Oct-13-2013,0.00848469,0.00876022,0.00840094,0.00848906,0.0,66961515.10380623,1381593600000
71,Oct-14-2013,0.00850416,0.00850416,0.00793453,0.00805101,0.0,63435718.284722224,1381680000000
72,Oct-15-2013,0.00806801,0.00813116,0.0071772,0.00730475,0.0,59225027.07986111,1381766400000
73,Oct-16-2013,0.00729757,0.00841535,0.00728693,0.00834293,0.0,61295260.06620209,1381852800000
74,Oct-17-2013,0.00834978,0.0084323,0.00764594,0.00794247,0.0,61935934.35763889,1381939200000
75,Oct-18-2013,0.00793992,0.00802388,0.00677878,0.00725192,0.0,57742227.07913669,1382025600000
76,Oct-19-2013,0.00721995,0.00757002,0.00658265,0.00669965,0.0,55436646.74216028,1382112000000
77,Oct-20-2013,0.00670686,0.00693172,0.00661438,0.00663427,0.0,52701463.00694445,1382198400000
78,Oct-21-2013,0.0066503,0.00695367,0.00652729,0.00684538,0.0,53027058.45296168,1382284800000
79,Oct-22-2013,0.00682851,0.00787312,0.0067955,0.00787312,0.0,56370812.13194445,1382371200000
80,Oct-23-2013,0.00790604,0.00881343,0.00650097,0.00859589,0.0,62865676.592334494,1382457600000
81,Oct-24-2013,0.00856983,0.00874552,0.0065057,0.00686019,0.0,57927740.277777776,1382544000000
82,Oct-25-2013,0.00688812,0.00688812,0.00599004,0.00606441,0.0,49367244.621527776,1382630400000
83,Oct-26-2013,0.00603978,0.00684241,0.00603978,0.00684241,0.0,51703111.58885018,1382716800000
84,Oct-27-2013,0.0068344,0.0068344,0.00594199,0.00594199,0.0,50304991.22569445,1382803200000
85,Oct-28-2013,0.00594199,0.00600038,0.00581149,0.00599809,0.0,46195946.014760144,1382889600000
86,Oct-29-2013,0.00601422,0.00620918,0.00579736,0.00585431,0.0,47137500.75185185,1382976000000
87,Oct-30-2013,0.0058528,0.00609286,0.00582252,0.00607286,0.0,46421976.153310105,1383062400000
88,Oct-31-2013,0.0060751,0.00635627,0.00602407,0.0063535,0.0,47989623.72084805,1383148800000
89,Nov-01-2013,0.00634649,0.00684852,0.00621929,0.00681442,0.0,50228717.769784175,1383235200000
90,Nov-02-2013,0.00680682,0.00738345,0.00676349,0.00716025,0.0,54239350.52430555,1383321600000
91,Nov-03-2013,0.00714726,0.00745033,0.00690772,0.00701109,0.0,55927541.31690141,1383408000000
92,Nov-04-2013,0.00701446,0.0073049,0.00647158,0.00715016,0.0,53707854.39788733,1383494400000
93,Nov-05-2013,0.00713675,0.00783215,0.00713675,0.00777566,0.0,59511998.45583039,1383580800000
94,Nov-06-2013,0.00775137,0.00904579,0.00774862,0.00893886,0.0,66513033.11678832,1383667200000
95,Nov-07-2013,0.00898313,0.0107759,0.00896494,0.0107215,0.0,78044808.54044117,1383753600000
96,Nov-08-2013,0.0106786,0.0111289,0.00840325,0.00865253,0.0,79833951.02464789,1383840000000
97,Nov-09-2013,0.00885935,0.0089071,0.00705212,0.0086094,0.0,62735387.295081966,1383926400000
98,Nov-10-2013,0.0085946,0.00930178,0.00823845,0.00868086,0.0,68102575.08098592,1384012800000
99,Nov-11-2013,0.00869658,0.00956816,0.00867525,0.00955676,0.0,71482727.2364341,1384099200000
100,Nov-12-2013,0.009578,0.0116657,0.00956445,0.0108459,0.0,83888559.06666666,1384185600000
101,Nov-13-2013,0.0108203,0.0111907,0.00930528,0.00964628,0.0,80273786.58029197,1384272000000
102,Nov-14-2013,0.00962809,0.0101152,0.00922105,0.00968473,0.0,76807371.90972222,1384358400000
103,Nov-15-2013,0.0096692,0.0104292,0.00962985,0.0101396,0.0,78821594.55123675,1384444800000
104,Nov-16-2013,0.0101567,0.0106701,0.00998049,0.0102088,0.0,80839603.42446043,1384531200000
105,Nov-17-2013,0.0103015,0.0117192,0.00903495,0.0109176,0.0,80373761.98540147,1384617600000
106,Nov-18-2013,0.0106024,0.0118807,0.00556095,0.00722527,0.0,67596588.37959184,1384704000000
107,Nov-19-2013,0.00713385,0.00754657,0.00568579,0.0074667,0.0,52683995.96969697,1384790400000
108,Nov-20-2013,0.0075108,0.0100805,0.00729635,0.00993526,0.0,70112560.73493975,1384876800000
109,Nov-21-2013,0.00995782,0.00997966,0.00859557,0.0097174,0.0,72644181.98564593,1384963200000
110,Nov-22-2013,0.00955456,0.0105474,0.00955456,0.00979751,0.0,78776813.96984924,1385049600000
111,Nov-23-2013,0.00977296,0.011812,0.00906431,0.0116679,0.0,85626305.25833334,1385136000000
112,Nov-24-2013,0.0117422,0.0184444,0.0117422,0.018208,0.0,113970769.33207548,1385222400000
113,Nov-25-2013,0.0188579,0.0303946,0.018759,0.0299125,0.0,185225691.3135593,1385308800000
114,Nov-26-2013,0.0299907,0.0299907,0.02235,0.0240958,0.0,195077880.87755105,1385395200000
115,Nov-27-2013,0.0278794,0.0301107,0.0278379,0.0289813,0.0,224796221.73154363,1385481600000
116,Nov-28-2013,0.0292638,0.0315609,0.0283656,0.0309863,0.0,234765716.42741936,1385568000000
117,Nov-29-2013,0.0308999,0.0383862,0.030338,0.0383862,0.0,268175601.7465278,1385654400000
118,Nov-30-2013,0.0391604,0.0550294,0.0391604,0.0514965,0.0,383980784.94402987,1385740800000
119,Dec-01-2013,0.0523837,0.0612675,0.0521395,0.0552521,0.0,444617247.9113475,1385827200000
120,Dec-02-2013,0.0554147,0.0554147,0.0480758,0.0486717,0.0,395124636.4049296,1385913600000
121,Dec-03-2013,0.0485513,0.0588458,0.0482642,0.0586921,0.0,410998627.3426573,1386000000000
122,Dec-04-2013,0.0587716,0.0614449,0.0489216,0.0551529,0.0,441986654.7442748,1386086400000
123,Dec-05-2013,0.0550089,0.0550089,0.0422115,0.0422115,0.0,395056864.4218182,1386172800000
124,Dec-06-2013,0.0422075,0.0435901,0.0312526,0.0330665,0.0,284455424.79850745,1386259200000
125,Dec-07-2013,0.0327562,0.0368687,0.0315939,0.0364555,0.0,264914852.0352113,1386345600000
126,Dec-08-2013,0.0363607,0.0414912,0.0357024,0.0389302,0.0,301280790.9928572,1386432000000
127,Dec-09-2013,0.0388899,0.0441741,0.0388899,0.0437837,0.0,321084163.83916086,1386518400000
128,Dec-10-2013,0.0438181,0.0443416,0.0363217,0.0379374,0.0,314843377.3252595,1386604800000
129,Dec-11-2013,0.0381215,0.0388324,0.0342414,0.0346503,0.0,283049400.3611111,1386691200000
130,Dec-12-2013,0.0346486,0.0368974,0.0339221,0.0351451,0.0,274317951.4070175,1386777600000
131,Dec-13-2013,0.0354313,0.0354313,0.0319405,0.0319405,0.0,263735013.0034602,1386864000000
132,Dec-14-2013,0.0320389,0.0320389,0.0284144,0.0291369,0.0,230659541.0972222,1386950400000
133,Dec-15-2013,0.0292119,0.0292761,0.0208622,0.0215646,0.0,206418658.3066202,1387036800000
134,Dec-16-2013,0.0213986,0.0216119,0.0180431,0.0183132,0.0,150100823.2465278,1387123200000
135,Dec-17-2013,0.0179709,0.0185713,0.0123251,0.0158525,0.0,128858777.89583331,1387209600000
136,Dec-18-2013,0.015783,0.0215461,0.0153132,0.0210731,0.0,147957657.9860627,1387296000000
137,Dec-19-2013,0.0211408,0.0232789,0.0198522,0.020851,0.0,170061245.0138889,1387382400000
138,Dec-20-2013,0.0209788,0.0225715,0.0203047,0.0216838,0.0,169027225.91666666,1387468800000
139,Dec-21-2013,0.0215707,0.023839,0.0209589,0.021716,0.0,174816666.5173611,1387555200000
140,Dec-22-2013,0.021571,0.0239648,0.0214852,0.0237022,0.0,176290183.63414633,1387641600000
141,Dec-23-2013,0.0236981,0.0241239,0.0223051,0.0225748,0.0,180188056.29166663,1387728000000
142,Dec-24-2013,0.0225995,0.0225995,0.0214339,0.0220416,0.0,171297546.5659722,1387814400000
143,Dec-25-2013,0.0220975,0.0248909,0.0220975,0.0243849,0.0,181855569.52097905,1387900800000
144,Dec-26-2013,0.0244265,0.027123,0.0235274,0.0270756,125667.94708994708,833154369.8423889,1387987200000
145,Dec-27-2013,0.0275539,0.0281065,0.0266287,0.0273032,152229.25087108015,218565856.07171783,1388073600000
146,Dec-28-2013,0.0273114,0.0275354,0.026627,0.0272176,56532.72222222222,212436969.1530863,1388160000000
147,Dec-29-2013,0.0270553,0.0277501,0.0269849,0.0274602,74957.78048780488,213176974.29800212,1388246400000
148,Dec-30-2013,0.0276748,0.0277378,0.0270223,0.0273301,62415.575,215793917.90008828,1388332800000
149,Dec-31-2013,0.0273651,0.0278097,0.0268145,0.0269445,59155.79861111111,213917373.1981483,1388419200000
150,Jan-01-2014,0.0270143,0.0294298,0.0264393,0.0287256,67617.81184668989,213786117.2011017,1388505600000
151,Jan-02-2014,0.0287885,0.0290184,0.0273196,0.0276274,96876.30633802815,220542578.8334704,1388592000000
152,Jan-03-2014,0.027781,0.0283708,0.0267938,0.0281293,67880.11805555556,216303343.83992425,1388678400000
153,Jan-04-2014,0.0280977,0.0296675,0.0248896,0.0252295,83619.61805555556,215951463.8026824,1388764800000
154,Jan-05-2014,0.0252976,0.0273846,0.0242762,0.0257003,254819.7386759582,202599897.4823802,1388851200000
155,Jan-06-2014,0.0257987,0.0264091,0.0229862,0.0229862,106173.19791666669,199659104.61210552,1388937600000
156,Jan-07-2014,0.0228246,0.0247231,0.0222566,0.0232274,77053.43055555556,183082265.76706895,1389024000000
157,Jan-08-2014,0.0229965,0.0233761,0.0211949,0.0223684,93033.17073170732,173466414.78016502,1389110400000
158,Jan-09-2014,0.0223671,0.0229033,0.0217442,0.0228374,73352.44444444444,173247835.81674755,1389196800000
159,Jan-10-2014,0.0227211,0.0242325,0.0225751,0.0240188,59774.81597222222,182678956.8870734,1389283200000
160,Jan-11-2014,0.0241618,0.0243962,0.0220435,0.0220435,58217.475694444445,180631894.0201124,1389369600000
161,Jan-12-2014,0.0219609,0.0219916,0.0206567,0.0216644,24566.63250883392,167060038.7599174,1389456000000
162,Jan-13-2014,0.0217239,0.0220003,0.0210316,0.0211858,38622.0,168845520.5153514,1389542400000
163,Jan-14-2014,0.021182,0.0223939,0.0211222,0.0222211,39206.92361111111,171249017.09488213,1389628800000
164,Jan-15-2014,0.0222054,0.0223433,0.0210236,0.0210236,37624.710801393725,170110840.37914976,1389715200000
165,Jan-16-2014,0.0209898,0.0211476,0.0200977,0.0205297,61011.02097902098,161620972.84210885,1389801600000
166,Jan-17-2014,0.0205585,0.0213741,0.0205585,0.0212785,38857.45964912281,165322992.29591924,1389888000000
167,Jan-18-2014,0.021314,0.0214203,0.0203333,0.0208754,44977.3403508772,162250690.11796322,1389974400000
168,Jan-19-2014,0.0208857,0.0210407,0.0196184,0.0198563,704451.9965156794,158396605.14406326,1390060800000
169,Jan-20-2014,0.0198492,0.0201803,0.019642,0.0199273,74622.96484375,155586722.39324695,1390147200000
170,Jan-21-2014,0.0199857,0.0200196,0.0192274,0.0193886,74490.24468085106,153664032.46898225,1390233600000
171,Jan-22-2014,0.0193855,0.0194613,0.0184732,0.0185345,90080.64310954064,147994043.897385,1390320000000
172,Jan-23-2014,0.0185249,0.0185249,0.0177091,0.0181261,128296.71698113208,142152338.6769698,1390406400000
173,Jan-24-2014,0.0181072,0.019348,0.018037,0.0191414,89365.8475177305,146241995.81646305,1390492800000
174,Jan-25-2014,0.0191321,0.0202518,0.0189694,0.0201285,76532.72377622378,152883647.03848055,1390579200000
175,Jan-26-2014,0.020113,0.0205298,0.0185886,0.0189666,82169.33333333333,155268402.12053233,1390665600000
176,Jan-27-2014,0.0193617,0.0211002,0.0193564,0.0206053,127474.14906832298,162079799.2498488,1390752000000
177,Jan-28-2014,0.0205406,0.0206496,0.0200238,0.0203367,90715.50222222222,157933535.35203725,1390838400000
178,Jan-29-2014,0.020326,0.0206185,0.0198977,0.0203366,54902.558052434455,158525850.55570766,1390924800000
179,Jan-30-2014,0.0203217,0.0205785,0.0201213,0.020504,74432.4,159077856.16056764,1391011200000
180,Jan-31-2014,0.0205194,0.0211417,0.0204317,0.0206981,125170.41754385964,162390527.25000137,1391097600000
181,Feb-01-2014,0.020745,0.0218837,0.0207335,0.0215602,109541.02083333331,166766937.84920007,1391184000000
182,Feb-02-2014,0.0215309,0.0216529,0.0211836,0.0214015,85334.67013888889,167255847.49748525,1391270400000
183,Feb-03-2014,0.0213999,0.0215864,0.020974,0.0209974,78550.61971830986,166256697.28148568,1391356800000
184,Feb-04-2014,0.0210481,0.0210697,0.0203572,0.0203572,49805.93402777778,162858763.04513353,1391443200000
185,Feb-05-2014,0.0204495,0.0206525,0.0194199,0.0197525,89949.65625,158502339.43982658,1391529600000
186,Feb-06-2014,0.0197801,0.0197801,0.0166057,0.0183774,116778.10801393728,145536040.83516064,1391616000000
187,Feb-07-2014,0.0180464,0.018606,0.0171742,0.0174868,92559.16319444444,138572586.17317408,1391702400000
188,Feb-08-2014,0.017423,0.0183149,0.0169974,0.0173898,45392.89198606272,136955418.65721053,1391788800000
189,Feb-09-2014,0.017361,0.0183046,0.0134755,0.0166765,92937.19791666669,134189143.47622828,1391875200000
190,Feb-10-2014,0.0181726,0.0184972,0.0157686,0.0176814,91703.79790940769,152020927.62999454,1391961600000
191,Feb-11-2014,0.0176969,0.0178308,0.0155367,0.0171738,73001.21180555556,133423793.15897566,1392048000000
192,Feb-12-2014,0.0171611,0.0172276,0.0145391,0.0160787,64184.23263888889,128571025.8482395,1392134400000
193,Feb-13-2014,0.0160585,0.0171438,0.0140435,0.0163667,102466.6888111888,123450382.46516553,1392220800000
194,Feb-14-2014,0.0165102,0.0165102,0.0157136,0.016072,114026.99651567944,126708007.27007334,1392307200000
195,Feb-15-2014,0.0160826,0.0164484,0.0146691,0.0153383,69019.84083044983,122931048.19471706,1392393600000
196,Feb-16-2014,0.0152902,0.0159586,0.0150924,0.0154394,90558.74385964913,120249220.7640066,1392480000000
197,Feb-17-2014,0.0152935,0.0156981,0.0149858,0.0152861,127230.41114982578,119343864.89614493,1392566400000
198,Feb-18-2014,0.0152434,0.0156069,0.0150554,0.0152462,169979.6993006993,118988932.55310395,1392652800000
199,Feb-19-2014,0.0152371,0.0154855,0.0141719,0.0142648,213453.7902097902,115767546.1717598,1392739200000
200,Feb-20-2014,0.0142514,0.0152026,0.0137317,0.0151089,148272.43706293707,115267040.64415292,1392825600000
201,Feb-21-2014,0.0150702,0.0157407,0.0145827,0.0156299,88216.41319444444,118363940.04811332,1392912000000
202,Feb-22-2014,0.0156816,0.0160762,0.0153483,0.0154118,87756.43944636678,121663749.56734408,1392998400000
203,Feb-23-2014,0.0154115,0.0155433,0.0136581,0.0138064,124504.66550522648,114004231.89991568,1393084800000
204,Feb-24-2014,0.0135896,0.0136636,0.010839,0.0129896,223032.03956834527,98372857.01569374,1393171200000
205,Feb-25-2014,0.0130187,0.0141806,0.0130187,0.014093,148269.95789473684,107334512.27589343,1393257600000
206,Feb-26-2014,0.0141203,0.0143409,0.013692,0.0141837,96093.34507042254,109736781.38337576,1393344000000
207,Feb-27-2014,0.0141531,0.0143088,0.0135811,0.0136202,82367.70383275261,108875931.05666004,1393430400000
208,Feb-28-2014,0.0136665,0.0139915,0.0134833,0.0137582,142896.26736111112,107675525.05270964,1393516800000
209,Mar-01-2014,0.0137993,0.0137993,0.0133414,0.0135433,69294.7508650519,106153987.55008736,1393603200000
210,Mar-02-2014,0.01359,0.0157166,0.013363,0.0155965,102581.21014492754,112278698.2902505,1393689600000
211,Mar-03-2014,0.0153085,0.0182085,0.0151273,0.0161346,204584.5703422053,122052324.51904048,1393776000000
212,Mar-04-2014,0.0159957,0.0161548,0.015431,0.015979,144093.46570397113,122604825.57716978,1393862400000
213,Mar-05-2014,0.0160084,0.0161183,0.0156352,0.015921,118102.75609756098,124443266.44148424,1393948800000
214,Mar-06-2014,0.0159281,0.0160188,0.0148135,0.015009,131409.31818181818,119924365.60104652,1394035200000
215,Mar-07-2014,0.0150188,0.0150995,0.0142587,0.0145041,91947.39024390244,114545887.89722665,1394121600000
216,Mar-08-2014,0.0144044,0.0155032,0.0141995,0.0147452,32323.23875432526,114481482.84736444,1394208000000
217,Mar-09-2014,0.014688,0.0150144,0.0140094,0.0147451,51008.14930555556,113710791.47157076,1394294400000
218,Mar-10-2014,0.0147726,0.0148508,0.0140344,0.014279,82192.47735191637,113908701.21616264,1394380800000
219,Mar-11-2014,0.0141991,0.0151784,0.0141636,0.0143533,166505.66666666666,112479236.5892076,1394467200000
220,Mar-12-2014,0.014379,0.0145071,0.014243,0.0143332,65171.96875,112471176.01636034,1394553600000
221,Mar-13-2014,0.0143332,0.0143701,0.0141333,0.0141981,100284.9857142857,111407245.3419832,1394640000000
222,Mar-14-2014,0.014206,0.0144382,0.01417,0.0143447,72782.08333333333,112090545.80579156,1394726400000
223,Mar-15-2014,0.0143581,0.0144869,0.0142075,0.0143061,53001.9375,112346241.68319446,1394812800000
224,Mar-16-2014,0.0143023,0.0143627,0.0139095,0.0141115,106713.08333333331,110727323.26216295,1394899200000
225,Mar-17-2014,0.0141024,0.0141216,0.0136558,0.01405,93993.87456445993,108684004.09157988,1394985600000
226,Mar-18-2014,0.0140466,0.014237,0.01385,0.0139429,108807.89824561404,109532921.41749407,1395072000000
227,Mar-19-2014,0.0139627,0.0141149,0.0135613,0.0136381,146677.51557093425,107356072.19440071,1395158400000
228,Mar-20-2014,0.0136882,0.0138829,0.0130089,0.0132233,176379.84507042254,105830052.83244416,1395244800000
229,Mar-21-2014,0.01325,0.0133737,0.0128895,0.0129539,150644.91003460207,102322888.2523647,1395331200000
230,Mar-22-2014,0.012961,0.0130748,0.0126495,0.0126508,156001.81597222222,100409885.54026195,1395417600000
231,Mar-23-2014,0.0126701,0.012924,0.0122956,0.0128682,113296.52280701757,98185205.59393796,1395504000000
232,Mar-24-2014,0.0128714,0.0129185,0.012598,0.0128305,96242.43554006968,99564740.63033448,1395590400000
233,Mar-25-2014,0.0128238,0.0128238,0.012527,0.0125937,130998.8656716418,99065984.08642656,1395676800000
234,Mar-26-2014,0.0125786,0.0125839,0.0102263,0.0102263,193740.51660516605,89949201.59922107,1395763200000
235,Mar-27-2014,0.0103187,0.01119,0.0101474,0.0105513,244485.2610441767,84617142.31866589,1395849600000
236,Mar-28-2014,0.0106257,0.0106297,0.0103454,0.0103663,158917.43673469388,82553712.3504851,1395936000000
237,Mar-29-2014,0.0103384,0.0103582,0.00928111,0.00965267,158561.4126394052,77024231.26886979,1396022400000
238,Mar-30-2014,0.00967707,0.00990318,0.00869967,0.00878473,200313.29513888888,71937911.91980869,1396108800000
239,Mar-31-2014,0.00878473,0.00931893,0.00858809,0.0087566,197665.78291814943,69824038.08096105,1396195200000
240,Apr-01-2014,0.00879505,0.00902116,0.0077066,0.00792171,210908.013986014,66554105.99005806,1396281600000
241,Apr-02-2014,0.00790147,0.00802727,0.00717633,0.00794438,229869.21126760563,60295042.34803762,1396368000000
242,Apr-03-2014,0.00795865,0.00826464,0.00765705,0.00809374,150354.375,62417506.64991233,1396454400000
243,Apr-04-2014,0.00807555,0.00835166,0.00789383,0.00832393,88950.61324041811,63478503.41478517,1396540800000
244,Apr-05-2014,0.00834969,0.0083649,0.00813675,0.00824669,100997.34027777778,64718040.40166417,1396627200000
245,Apr-06-2014,0.00826289,0.00826861,0.00799461,0.00806541,71369.2543554007,63776074.76969992,1396713600000
246,Apr-07-2014,0.00803469,0.00818865,0.00798008,0.00801276,62744.1519434629,62912022.73302894,1396800000000
247,Apr-08-2014,0.00801408,0.00815427,0.00781792,0.00786244,158855.28321678322,62333279.68232629,1396886400000
248,Apr-09-2014,0.00786573,0.00793567,0.00621936,0.00631845,218755.20761245675,56606341.38622926,1396972800000
249,Apr-10-2014,0.00629567,0.00722664,0.00606364,0.00658183,365558.9930555556,52327553.79665405,1397059200000
250,Apr-11-2014,0.00658095,0.00674564,0.00622874,0.00625735,267228.2543554007,50278804.38784322,1397145600000
251,Apr-12-2014,0.00627101,0.00631222,0.00578379,0.00598717,169927.51736111112,47616430.08512599,1397232000000
252,Apr-13-2014,0.00599635,0.00660254,0.00593349,0.00651776,318788.16083916085,49274176.2363976,1397318400000
253,Apr-14-2014,0.006513,0.0077195,0.00637478,0.0077195,459732.0,54872638.13867262,1397404800000
254,Apr-15-2014,0.00775321,0.0078574,0.00680992,0.00702266,927742.2132867132,56570443.23099073,1397491200000
255,Apr-16-2014,0.00710072,0.00715896,0.00619898,0.00633049,552164.2,51524826.10221318,1397577600000
