https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1591844400000.0,2020-06-11 03:00:00,ETH/USD,249.13,249.58,248.04,248.23,173.61589469443663,43096.67354
1591840800000.0,2020-06-11 02:00:00,ETH/USD,249.74,250.07,248.73,249.13,207.24931569863122,51632.02202
1591837200000.0,2020-06-11 01:00:00,ETH/USD,249.01,250.35,248.51,249.75,403.1483259259259,100686.2944
1591833600000.0,2020-06-11 00:00:00,ETH/USD,248.03,249.34,248.03,249.01,407.27749548210915,101416.16915
1591830000000.0,2020-06-10 23:00:00,ETH/USD,247.68,248.08,247.1,248.03,87.3602140466879,21667.95389
1591826400000.0,2020-06-10 22:00:00,ETH/USD,246.99,247.81,246.6,247.72,1542.563376756015,382123.79969
1591822800000.0,2020-06-10 21:00:00,ETH/USD,247.82,248.1,246.2,246.89,62.01902057596501,15311.87599
1591819200000.0,2020-06-10 20:00:00,ETH/USD,246.82,248.59,246.8,247.83,270.09986486704594,66938.84951
1591815600000.0,2020-06-10 19:00:00,ETH/USD,245.54,248.6,244.6,246.82,2174.539783566972,536719.90938
1591812000000.0,2020-06-10 18:00:00,ETH/USD,243.33,250.48,236.96,245.54,3785.8787691618477,929584.67298
1591808400000.0,2020-06-10 17:00:00,ETH/USD,243.41,243.55,242.84,243.34,85.59634478507438,20829.01454
1591804800000.0,2020-06-10 16:00:00,ETH/USD,243.56,243.96,243.25,243.41,71.13377687851774,17314.67263
1591801200000.0,2020-06-10 15:00:00,ETH/USD,243.57,243.8,243.15,243.56,174.9938432829693,42621.50047
1591797600000.0,2020-06-10 14:00:00,ETH/USD,243.54,243.74,242.87,243.57,98.16694477973478,23910.52274
1591794000000.0,2020-06-10 13:00:00,ETH/USD,243.64,244.08,243.23,243.54,93.64385341217049,22806.02406
1591790400000.0,2020-06-10 12:00:00,ETH/USD,242.58,243.83,242.41,243.64,35.478890863569205,8644.07697
1591786800000.0,2020-06-10 11:00:00,ETH/USD,243.14,243.39,242.48,242.58,1377.0379645890014,334041.86945
1591783200000.0,2020-06-10 10:00:00,ETH/USD,242.9,243.49,242.7,243.14,63.753538002796745,15501.03523
1591779600000.0,2020-06-10 09:00:00,ETH/USD,243.1,243.38,242.32,242.91,167.56243184718622,40702.59032
1591776000000.0,2020-06-10 08:00:00,ETH/USD,243.66,243.91,243.07,243.1,82.07571443850267,19952.60618
1591772400000.0,2020-06-10 07:00:00,ETH/USD,244.33,244.35,243.03,243.66,249.66105930394812,60832.41371
1591768800000.0,2020-06-10 06:00:00,ETH/USD,244.27,244.42,243.91,244.33,95.95008054680144,23443.48318
1591765200000.0,2020-06-10 05:00:00,ETH/USD,243.66,245.1,243.65,244.27,246.9233036394154,60315.95538
1591761600000.0,2020-06-10 04:00:00,ETH/USD,243.84,243.98,243.23,243.66,45.52190051711401,11091.86628
1591758000000.0,2020-06-10 03:00:00,ETH/USD,244.23,244.23,243.48,243.84,129.20455105807088,31505.23773
1591754400000.0,2020-06-10 02:00:00,ETH/USD,244.33,244.37,243.79,244.23,22.33947680465135,5455.97042
1591750800000.0,2020-06-10 01:00:00,ETH/USD,244.05,244.88,244.0,244.33,75.63980309417592,18481.07309
1591747200000.0,2020-06-10 00:00:00,ETH/USD,243.91,244.52,243.59,244.05,84.83309452980946,20703.51672
1591743600000.0,2020-06-09 23:00:00,ETH/USD,244.75,244.98,243.41,243.91,166.9547769259153,40721.93964
1591740000000.0,2020-06-09 22:00:00,ETH/USD,244.63,245.37,242.03,244.75,533.4026899693565,130550.30837
1591736400000.0,2020-06-09 21:00:00,ETH/USD,243.55,245.04,243.47,244.62,1327.8028002207507,324807.12099
1591732800000.0,2020-06-09 20:00:00,ETH/USD,243.35,243.84,242.46,243.55,1332.228721412441,324464.3051
1591729200000.0,2020-06-09 19:00:00,ETH/USD,243.0,243.49,240.93,243.35,276.9508817341278,67395.99707
1591725600000.0,2020-06-09 18:00:00,ETH/USD,243.08,243.54,242.94,243.0,32.686226213991766,7942.75297
1591722000000.0,2020-06-09 17:00:00,ETH/USD,243.03,243.51,242.9,243.08,79.80742035543854,19399.58774
1591718400000.0,2020-06-09 16:00:00,ETH/USD,243.54,243.81,242.79,243.03,485.8701647533226,118081.02614
1591714800000.0,2020-06-09 15:00:00,ETH/USD,243.28,243.78,243.1,243.46,96.3582807442701,23459.38703
1591711200000.0,2020-06-09 14:00:00,ETH/USD,243.15,243.78,242.57,243.28,94.06458455277868,22884.03213
1591707600000.0,2020-06-09 13:00:00,ETH/USD,243.83,244.22,242.67,243.15,142.47295582973473,34642.29921
1591704000000.0,2020-06-09 12:00:00,ETH/USD,243.34,244.81,243.34,243.83,221.14846237132429,53922.62958
1591700400000.0,2020-06-09 11:00:00,ETH/USD,242.36,243.41,242.36,243.34,161.88912936631874,39394.10074
1591696800000.0,2020-06-09 10:00:00,ETH/USD,242.96,243.04,241.25,242.36,251.8035774880343,61027.11504
1591693200000.0,2020-06-09 09:00:00,ETH/USD,243.23,243.33,242.43,242.96,186.6157987323016,45340.17446
1591689600000.0,2020-06-09 08:00:00,ETH/USD,243.29,243.78,242.74,243.25,48.85748966084276,11884.58436
1591686000000.0,2020-06-09 07:00:00,ETH/USD,243.21,243.83,243.06,243.28,45.05024346432095,10959.82323
1591682400000.0,2020-06-09 06:00:00,ETH/USD,243.49,243.57,243.05,243.2,28.909353453947368,7030.75476
1591678800000.0,2020-06-09 05:00:00,ETH/USD,242.97,243.61,242.79,243.49,136.48815782989035,33233.50155
1591675200000.0,2020-06-09 04:00:00,ETH/USD,243.2,243.24,242.66,242.97,146.98534415771493,35713.02907
1591671600000.0,2020-06-09 03:00:00,ETH/USD,243.67,243.77,242.54,243.2,364.5436712582237,88657.02085
1591668000000.0,2020-06-09 02:00:00,ETH/USD,243.88,244.33,243.41,243.67,326.0542321172077,79449.63474
1591664400000.0,2020-06-09 01:00:00,ETH/USD,243.9,244.21,243.2,243.96,559.9688761682244,136610.00703
1591660800000.0,2020-06-09 00:00:00,ETH/USD,246.5,249.98,237.25,243.9,3909.6762984829847,953570.0492
1591657200000.0,2020-06-08 23:00:00,ETH/USD,242.68,247.94,242.54,246.5,1801.541555091278,444079.99333
1591653600000.0,2020-06-08 22:00:00,ETH/USD,242.91,243.36,242.46,242.68,175.572359444536,42607.90019
1591650000000.0,2020-06-08 21:00:00,ETH/USD,242.38,243.03,241.99,242.91,90.63899357786835,22017.11793
1591646400000.0,2020-06-08 20:00:00,ETH/USD,242.28,242.85,242.01,242.38,24.201755425365132,5866.02148
